store_id,store_id,product_key,calendar_date,on_hand_qty,total_units,total_sales,promotional_units,promotional_sales,join_quality,available_day
104,104,1,1/30/2016,55.0,20,114.8,20,114.8,BOTH,1
104,104,1,1/31/2016,78.0,17,97.58,17,97.58,BOTH,1
104,104,1,2/1/2016,66.0,12,68.88,12,68.88,BOTH,1
104,104,1,2/2/2016,62.0,4,22.96,4,22.96,BOTH,1
104,104,1,2/3/2016,90.0,12,68.88,12,68.88,BOTH,1
104,104,1,2/4/2016,79.0,11,63.14,11,63.14,BOTH,1
104,104,1,2/5/2016,60.0,19,109.06,19,109.06,BOTH,1
104,104,1,2/6/2016,47.0,13,74.62,13,74.62,BOTH,1
104,104,1,2/7/2016,73.0,14,80.36,14,80.36,BOTH,1
104,104,1,2/8/2016,65.0,8,45.92,8,45.92,BOTH,1
104,104,1,2/9/2016,56.0,9,51.66,9,51.66,BOTH,1
104,104,1,2/10/2016,86.0,10,57.4,10,57.4,BOTH,1
104,104,1,2/11/2016,78.0,8,45.92,8,45.92,BOTH,1
104,104,1,2/12/2016,58.0,21,120.54,21,120.54,BOTH,1
104,104,1,2/13/2016,45.0,12,68.88,12,68.88,BOTH,1
104,104,1,2/14/2016,58.0,27,154.98,0,0.0,BOTH,1
104,104,1,2/15/2016,45.0,13,74.62,0,0.0,BOTH,1
104,104,1,2/16/2016,36.0,9,51.66,0,0.0,BOTH,1
104,104,1,2/17/2016,66.0,10,57.4,0,0.0,BOTH,1
104,104,1,2/18/2016,54.0,12,68.88,0,0.0,BOTH,1
104,104,1,2/19/2016,39.0,15,85.36,0,0.0,BOTH,1
104,104,1,2/20/2016,60.0,19,109.06,0,0.0,BOTH,1
104,104,1,2/21/2016,45.0,15,86.1,0,0.0,BOTH,1
104,104,1,2/22/2016,33.0,12,68.14,0,0.0,BOTH,1
104,104,1,2/23/2016,64.0,9,51.66,0,0.0,BOTH,1
104,104,1,2/24/2016,55.0,9,51.66,0,0.0,BOTH,1
104,104,1,2/25/2016,83.0,12,68.88,0,0.0,BOTH,1
104,104,1,2/26/2016,52.0,31,177.19,31,177.19,BOTH,1
104,104,1,2/27/2016,38.0,14,80.36,14,80.36,BOTH,1
104,104,1,2/28/2016,65.0,13,74.62,13,74.62,BOTH,1
104,104,1,2/29/2016,50.0,15,86.1,15,86.1,BOTH,1
104,104,2,3/1/2015,15.0,6,17.82,0,0.0,BOTH,1
104,104,2,3/2/2015,11.0,4,11.88,0,0.0,BOTH,1
104,104,2,3/3/2015,30.0,5,14.85,0,0.0,BOTH,1
104,104,2,3/4/2015,38.0,4,11.88,0,0.0,BOTH,1
104,104,2,3/5/2015,36.0,2,5.94,0,0.0,BOTH,1
104,104,2,3/6/2015,43.0,5,14.85,0,0.0,BOTH,1
104,104,2,3/7/2015,40.0,3,8.91,0,0.0,BOTH,1
104,104,2,3/8/2015,39.0,1,2.97,0,0.0,BOTH,1
104,104,2,3/9/2015,48.0,3,8.91,0,0.0,BOTH,1
104,104,2,3/10/2015,47.0,1,2.97,0,0.0,BOTH,1
104,104,2,3/11/2015,44.0,3,8.91,0,0.0,BOTH,1
104,104,2,3/12/2015,43.0,1,2.97,0,0.0,BOTH,1
104,104,2,3/13/2015,40.0,3,8.91,0,0.0,BOTH,1
104,104,2,3/14/2015,29.0,11,32.67,0,0.0,BOTH,1
104,104,2,3/15/2015,36.0,5,14.85,0,0.0,BOTH,1
104,104,2,3/16/2015,35.0,1,2.97,0,0.0,BOTH,1
